0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
265	KVV47	62256_07_17	24222 42422	   	324.37	ACR|3BASARM|3ASPD|3BEXP|2DMG|2AART	12AART|3RCR|47aASPD|57DMG|67aBASARM|7aBPWR|89aBEXP
266	2LRKH	9673_05_02	33434 31321	   	324.36	ACR|3BASARM|3DMG|3ASPD|3VULN	1RCR|29aVULN|36aBASARM|4DLOT|569ASPD|69aBPWR|7AAC|89aDMG
267	7TKDM	24725_05_10	33311 32331	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|279BEXP|39BASARM|457DMG|679ASPD|79BPWR|8RMIN|aAART
268	M45LE	65504_08_22	12145 22361	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	1RCR|278DMG|34BASARM|578BEXP|678ASPD|78BPWR|9MLV|aCDMG
269	SNQ2U	84491_11_30	23325 13346	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|28aBEXP|3aBASARM|48aASPD|568DMG|7RMIN|8aBPWR|9AART
270	TT5T1	87844_07_10	22233 21511	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|389BEXP|49BASARM|578DMG|689ASPD|89BPWR|aCGEN
271	TT5T1	87844_07_10	22233 21516	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|389BEXP|49BASARM|578DMG|689ASPD|89BPWR|aLHND
272	UH62S	89639_05_08	62453 33111	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|279ASPD|3aBASARM|4RMIN|5AART|69aDMG|89aBEXP|9aBPWR
273	UH62S	89639_05_08	62461 33111	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|279ASPD|3aBASARM|4AART|5RMIN|69aDMG|89aBEXP|9aBPWR
274	ULZFH	89982_07_02	21232 34412	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|27aDMG|3aBASARM|47aASPD|578BEXP|6AART|7aBPWR|9DMSP
275	76MU3	22668_12_08	35213 21115	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|248BEXP|348ASPD|48aBPWR|5AART|6RCVC|78aDMG|9aBASARM
276	IQ1IV	55983_05_05	52325 13121	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|257BEXP|38BASARM|478ASPD|678DMG|78BPWR|9CGEN|aAART
277	IQ1IV	55983_05_05	52325 13134	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	1RCR|257BEXP|38BASARM|478ASPD|678DMG|78BPWR|9CDMG|aZMB
278	IQ1IV	55983_05_05	52325 13135	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	1RCR|257BEXP|38BASARM|478ASPD|678DMG|78BPWR|9CDMG|aCGEN
279	V1I52	91108_08_21	11133 34264	   	324.34	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|279DMG|357BEXP|479ASPD|6RMIN|79BPWR|89BASARM|aAART
280	TE5G3	86497_08_26	65233 16133	   	324.31	ACR|2BASARM|3ASPD|2DMG|3VULN|2BEXP|1AART	167ASPD|2RCR|3aBEXP|47BASARM|57aVULN|7aBPWR|8AART|9aDMG
281	HP4U5	53032_02_11	31241 14413	   	324.29	ACR|3BASARM|3ASPD|3BEXP|2VULN|1DMG|1AART	1RCR|289ASPD|389BEXP|4DMG|5aVULN|6AART|789BASARM|89BPWR
282	4IL9K	15128_03_21	31331 12411	   	324.29	ACR|3BASARM|3DMG|3BEXP|2VULN|1ASPD|1AART	1RCR|248BEXP|3AART|59VULN|689BASARM|789DMG|89BPWR|aASPD
283	Z1FRL	2104_03_12	64121 51122	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|29aBEXP|359DMG|457ASPD|59BPWR|69BASARM|8AART
284	38H5M	11348_08_06	21321 12654	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|256ASPD|3AART|456DMG|56aBPWR|7aBASARM|89aBEXP
285	6H5UM	20737_04_19	24413 22232	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|347DMG|579ASPD|67aBEXP|7aBPWR|8aBASARM
286	C18G5	36534_05_28	22152 65312	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|289DMG|3aBASARM|459BEXP|69aASPD|7AART|9aBPWR
287	C27TL	36622_07_02	52212 32151	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|248ASPD|34aBEXP|48BPWR|589DMG|68BASARM|7AART
288	E8HS4	42930_07_03	16228 22614	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|278BEXP|3MBVNT|49BASARM|579DMG|679ASPD|79BPWR|aAART
289	TT5T1	87844_07_10	22233 21512	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|389BEXP|49BASARM|578DMG|689ASPD|89BPWR|aTLV
290	TT5T1	87844_07_10	22233 21513	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|389BEXP|49BASARM|578DMG|689ASPD|89BPWR|aAME
291	TT5T1	87844_07_10	22233 21514	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|389BEXP|49BASARM|578DMG|689ASPD|89BPWR|aERES
292	32JJ3	10817_01_31	16132 35262	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|289DMG|39BASARM|489ASPD|5LEGI|678BEXP|89BPWR|aAART
293	HI6PP	52409_04_29	22331 34423	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2MBVNT|378BEXP|48aDMG|5AART|68aASPD|8aBPWR|9aBASARM
294	IQ1IV	55983_05_05	52325 13132	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	1RCR|257BEXP|38BASARM|478ASPD|678DMG|78BPWR|9CDMG|aAEMAG
295	IQ1IV	55983_05_05	52325 13133	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	1RCR|257BEXP|38BASARM|478ASPD|678DMG|78BPWR|9CDMG|aTLV
296	IQ1IV	55983_05_05	52325 13136	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	1RCR|257BEXP|38BASARM|478ASPD|678DMG|78BPWR|9CDMG|aDUST
297	JQA6G	58878_05_20	11613 26612	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|249DMG|369ASPD|567BEXP|69BPWR|89BASARM|aAART
298	JQA6G	58878_05_20	11613 26613	   	324.24	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG	1RCR|249DMG|369ASPD|567BEXP|69BPWR|89BASARM|aCDMG
299	BFJCA	34950_01_09	23331 41512	 * 	324.23	ACR|2BASARM|3DMG|3ASPD|2BASICY|2AAC|1BEXP	179ASPD|2RCR|37BASICY|46AAC|579DMG|79BPWR|89BASARM|aBEXP
300	MRUDN	67637_07_07	21434 11212	   	324.12	ACR|3BASARM|3ASPD|2DMG|3VULN|2CDMG|1BEXP	189VULN|258ASPD|3RCR|45CDMG|589BPWR|69DMG|789BASARM|aBEXP
301	IQ1IV	55983_05_05	52325 13131	   	324.10	ACR|2BASARM|3DMG|3ASPD|3BEXP|1CDMG|1SELL	1RCR|257BEXP|38BASARM|478ASPD|678DMG|78BPWR|9CDMG|aSELL
302	54GDH	16729_06_05	31358 41384	   	324.09	ACR|3BASARM|3DMG|3ASPD|1BASICY|2VULN	1RCR|2MBVNT|39aDMG|49aBASARM|58VULN|6BASICY|79aASPD|9aBPWR
303	A9JR4	31542_02_15	22122 54512	   	324.04	ACR|2BASARM|5VULN|3DMG|3ASPD	1RCR|2689aVULN|39BASARM|458ASPD|789DMG|89BPWR
304	4BU9I	14525_06_08	33441 12331	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|369DMG|4RMIN|568ASPD|689BPWR|789BASARM|aRCVC
305	4BU9I	14525_06_08	33651 12331	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|3RMIN|469DMG|568ASPD|689BPWR|789BASARM|aRCVC
306	B85NC	34283_09_25	11613 23165	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|29aBEXP|35FEWX|458DMG|59aBPWR|69aBASARM|79aASPD
307	ND7CI	69187_10_25	31416 33523	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289DMG|358BASARM|45aBEXP|58aBPWR|6aDUR|78aASPD
308	O53VO	71331_06_17	42622 31311	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9CGEN|aLWND
309	O53VO	71331_06_17	42622 31314	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9CGEN|aLHND
310	O53VO	71331_06_17	42622 31315	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9CGEN|aFEWX
311	O53VO	71331_06_17	42622 31321	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9LHND|aLIT
312	O53VO	71331_06_17	42622 31325	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9aLHND
313	UHT9S	89704_06_12	34352 23336	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289DMG|359ASPD|45aBEXP|59aBPWR|6aCGEN|79aBASARM
314	FBQOA	46095_06_14	31351 66211	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|268ASPD|389BASARM|4CGEN|569BEXP|689BPWR|789DMG|aLHND
315	FBQOA	46095_06_14	31351 66212	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|268ASPD|389BASARM|4CGEN|569BEXP|689BPWR|789DMG|aDUR
316	FBQOA	46095_06_14	31351 66213	   	324.02	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|268ASPD|389BASARM|4CGEN|569BEXP|689BPWR|789DMG|aLIT
317	QJDQK	78356_11_15	52121 13224	   	323.97	ACR|2BASARM|3DMG|2ASPD|3VULN|2BEXP	1RCR|29aVULN|39BEXP|4aASPD|5aBASARM|6AAC|789DMG|9aBPWR
318	45DPA	13940_11_10	23513 65311	   	323.93	ACR|2BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|2AART|37aDMG|47aBEXP|57ASPD|6AAC|7aBPWR|8VULN|9aBASARM
319	4BU9I	14525_06_08	33441 12332	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|369DMG|4RMIN|568ASPD|689BPWR|789BASARM|aAME
320	4BU9I	14525_06_08	33441 12333	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|369DMG|4RMIN|568ASPD|689BPWR|789BASARM|aMDPS
321	4BU9I	14525_06_08	33441 12334	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|369DMG|4RMIN|568ASPD|689BPWR|789BASARM|aERES
322	4BU9I	14525_06_08	33651 12332	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|3RMIN|469DMG|568ASPD|689BPWR|789BASARM|aAME
323	4BU9I	14525_06_08	33651 12333	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|3RMIN|469DMG|568ASPD|689BPWR|789BASARM|aMDPS
324	4BU9I	14525_06_08	33651 12334	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|3RMIN|469DMG|568ASPD|689BPWR|789BASARM|aERES
325	BLNPU	35500_09_23	13136 15115	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|257DMG|38aBEXP|47aASPD|67aBASARM|7aBPWR|9RMIN
326	TAJJN	86178_05_11	53632 12251	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|258ASPD|379DMG|489BEXP|689BASARM|89BPWR|aLHND
327	TAJJN	86178_05_11	53632 12252	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|258ASPD|379DMG|489BEXP|689BASARM|89BPWR|aLWND
328	TAJJN	86178_05_11	53632 12253	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|258ASPD|379DMG|489BEXP|689BASARM|89BPWR|aLIT
329	3FTQN	12012_02_04	12663 22163	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BASARM|39aASPD|489BEXP|5RPLT|678DMG|89aBPWR
330	5DC84	17525_03_07	61253 12242	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|267DMG|379BASARM|4RCVC|579BEXP|79BPWR|89aASPD
331	86D7K	25512_08_22	41212 42132	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|257DMG|38aASPD|48aBASARM|68aBEXP|8aBPWR|9RMIN
332	86D7K	25512_08_22	41212 42412	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|257DMG|39aASPD|49aBASARM|69aBEXP|8RMIN|9aBPWR
333	BLNPU	35500_09_23	12136 15115	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|27aASPD|38aBEXP|457DMG|67aBASARM|7aBPWR|9RMIN
334	FQ3ZV	47374_08_29	22631 23366	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|2RMIN|389DMG|45aBEXP|69aBASARM|79aASPD|9aBPWR
335	H2SJE	51034_12_31	21516 33126	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|237ASPD|49aBEXP|5RMIN|69aBASARM|89aDMG|9aBPWR
336	HMLP8	52810_03_13	62431 43221	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|235DMG|489BASARM|689BEXP|789ASPD|89BPWR|aLWND
337	K7IZK	60066_08_08	13414 61131	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BASARM|358DMG|457BEXP|578BPWR|678ASPD|9DUST|aCGEN
338	K7IZK	60066_08_08	13414 61132	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BASARM|358DMG|457BEXP|578BPWR|678ASPD|9DUST|aDUR
339	O53VO	71331_06_17	42622 31313	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9CGEN|aDUST
340	O53VO	71331_06_17	42622 31322	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9LHND|aERES
341	O53VO	71331_06_17	42622 31361	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9ERES|aLWND
342	OHHF3	72445_11_02	22432 43325	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|258DMG|35aASPD|4BELT|58aBPWR|689BEXP|78aBASARM
343	P8M93	74522_10_17	11266 35311	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278DMG|39aASPD|479BEXP|579BASARM|6DMSP|79BPWR
344	R26VV	79683_06_14	33422 32365	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289DMG|36aASPD|48aBASARM|5RCVC|78aBEXP|8aBPWR
345	SPU97	84683_02_10	45135 33211	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|256ASPD|3DMSP|49aDMG|79aBEXP|89aBASARM|9aBPWR
346	V6D3G	91543_01_23	13435 22431	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|29aDMG|3DUR|468ASPD|59aBEXP|79aBASARM|9aBPWR
347	3FTQN	12012_02_04	12113 22165	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BASARM|39aBEXP|489ASPD|5RPLT|678DMG|89BPWR
348	6ZJJQ	19250_06_05	41166 22321	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|279DMG|357BEXP|479ASPD|6DMSP|79aBPWR|89aBASARM
349	7R8CZ	24512_02_18	22542 15111	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|29aBEXP|3RCVC|49aASPD|568DMG|79aBASARM|9aBPWR
350	A5JDD	31182_01_22	22236 51341	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|246ASPD|39aBASARM|59aBEXP|79aDMG|8RMIN|9aBPWR
351	HFCA3	52155_08_17	23432 33214	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|2RMIN|37aBASARM|467ASPD|57aDMG|7aBPWR|89aBEXP
352	JIJD9	58186_06_26	63552 31131	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|267BEXP|3RPLT|479ASPD|579BASARM|79BPWR|89aDMG
353	M19QO	65247_03_04	34332 43123	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|29aDMG|358BEXP|4LIT|69aASPD|79aBASARM|9aBPWR
354	O8N5Z	71654_05_02	15216 12132	   	323.92	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP	1RCR|29aASPD|37AART|49aBASARM|5LHND|6BEXP|89aDMG|9aBPWR
355	O8N5Z	71654_05_02	15216 36132	   	323.92	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP	1RCR|29aASPD|36AART|49aBASARM|5LHND|7BEXP|89aDMG|9aBPWR
356	UZCM4	88132_09_09	33541 34111	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|29aBASARM|346ASPD|5RCVC|79aDMG|89aBEXP|9aBPWR
357	BSS2A	36140_09_07	31632 16153	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|29aBASARM|3LHND|49aASPD|59aDMG|678BEXP|9aBPWR
358	O8SF3	71669_03_27	52236 36333	   	323.92	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|247BEXP|39aBASARM|5LIT|69aASPD|89aDMG|9aBPWR
359	H6V4A	51400_12_12	12311 36324	   	323.89	ACR|3BASARM|3ASPD|2DMG|3VULN|2BEXP	18aVULN|2RCR|38aASPD|45BEXP|69DMG|78aBASARM|8aBPWR
360	CNO8H	38552_05_04	13551 62322	   	323.89	ACR|3BASARM|3ASPD|2DMG|3VULN|2BEXP	137BASARM|2RCR|37aBPWR|4aDMG|57BEXP|67aASPD|89aVULN
361	VZ3VL	90979_03_13	21143 12642	   	323.89	ACR|3BASARM|3ASPD|2DMG|3VULN|2BEXP	17aASPD|2RCR|37aVULN|49BEXP|58DMG|67aBASARM|7aBPWR
362	7K48M	23872_08_13	62121 33221	   	323.85	ACR|3DMG|3ASPD|1BASARM|3VULN|1BEXP|1CDMG	1RCR|29aASPD|3CDMG|4AAC|59aDMG|6BASARM|7BEXP|89aVULN|9aBPWR
363	3UZ5N	13274_09_07	26212 31234	   	323.85	ACR|3DMG|3ASPD|1BASARM|3VULN|1BEXP|1CDMG	1RCR|278DMG|3CDMG|4AAC|578ASPD|678VULN|78BPWR|9BEXP|aBASARM
364	FKBP9	46860_12_03	52311 13346	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|247BEXP|347BASARM|47BPWR|567ASPD|89aDMG
365	O16M5	70980_03_01	35212 54133	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|2MDPS|378DMG|49aBEXP|57aBASARM|67aASPD|7aBPWR
366	136U6	5129_07_09	53322 63112	   	323.82	ACR|3BASARM|3DMG|3ASPD|3CDMG|1BEXP	1RCR|279DMG|368CDMG|479BASARM|579ASPD|79BPWR|aBEXP
367	7VP9Z	24918_05_24	33213 43255	   	323.82	ACR|3BASARM|3DMG|3ASPD|3CDMG|1AART	1RCR|235DMG|458BASARM|58aBPWR|68aASPD|78aCDMG|9AART
368	9ABSK	28738_08_22	62132 13212	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|256ASPD|379BASARM|479DMG|79BPWR|89aBEXP
369	AGOV6	32184_07_04	63144 21476	   	323.82	ACR|3BASARM|3DMG|3ASPD|2AART|1CDMG	1RCR|2MBVNT|35AART|49aASPD|6CDMG|79aBASARM|89aDMG|9aBPWR
370	AGOV6	32184_07_04	63144 22276	   	323.82	ACR|3BASARM|3DMG|3ASPD|2AART|1CDMG	1RCR|2MBVNT|35AART|49aASPD|6CDMG|79aDMG|89aBASARM|9aBPWR
371	CZ4IK	36433_09_09	16613 13321	   	323.82	ACR|3BASARM|3DMG|3ASPD|2AART|1CDMG	1RCR|257ASPD|367BASARM|467DMG|67BPWR|8aAART|9CDMG
372	DTDTQ	41932_07_25	23438 33123	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289DMG|3MBVNT|46aBEXP|58aASPD|78aBASARM|8aBPWR
373	HMLP8	52810_03_13	62431 43223	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|235DMG|489BASARM|689BEXP|789ASPD|89BPWR|aMSLFST
374	K7IZK	60066_08_08	13414 61133	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BASARM|358DMG|457BEXP|578BPWR|678ASPD|9DUST|aAME
375	NIS2G	69694_05_21	31233 23234	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|29aASPD|3MDPS|49aBASARM|567BEXP|89aDMG|9aBPWR
376	O53VO	71331_06_17	42622 31363	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9ERES|aDUST
377	O8N5Z	71654_05_02	15213 31132	   	323.82	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP	1RCR|29aASPD|36AART|49aBASARM|5DUST|7BEXP|89aDMG|9aBPWR
378	P4D6I	74138_06_23	21623 12662	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|28aASPD|346BEXP|58aBASARM|78aDMG|8aBPWR|9MDPS
379	QRZE8	79037_01_25	23155 51131	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|237BEXP|489DMG|58aBASARM|68aASPD|8aBPWR
380	RSFKJ	82040_04_18	34235 31422	   	323.82	ACR|3BASARM|3DMG|3ASPD|3CDMG|1BEXP	1RCR|289DMG|389ASPD|47aCDMG|5BEXP|689BASARM|89BPWR
381	ZNP1S	4103_09_20	13142 31522	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|259ASPD|345BEXP|59aBPWR|69aDMG|79aBASARM|8MDPS
382	ZVPRS	4823_09_21	23531 43151	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|279BASARM|378BEXP|4ERES|59aASPD|679DMG|79BPWR
383	4IJ4O	15122_03_09	36253 36123	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BASARM|34aBEXP|578ASPD|678DMG|78BPWR|9ERES
384	5ZCAV	16359_02_15	23141 23435	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|39aASPD|489BASARM|568DMG|7MDPS|89BPWR
385	7FINE	23464_07_31	31131 34152	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|279BEXP|38aASPD|459DMG|69aBASARM|9aBPWR
386	7FINE	23464_07_31	31134 31152	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|259BEXP|38aASPD|479DMG|69aBASARM|9aBPWR
387	8AGTN	25881_11_06	12358 43713	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|2MBVNT|348BEXP|59aDMG|69aASPD|79aBASARM|9aBPWR
388	9EBG1	29096_05_25	32263 43153	 * 	323.82	ACR|3BASARM|5VULN|3ASPD|3BEXP	1RCR|268BASARM|379ASPD|489BEXP|5689aVULN|689BPWR
389	M28A9	65332_08_22	32175 22374	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|2MBVNT|39aBEXP|457ASPD|69aBASARM|89aDMG|9aBPWR
390	QRZE8	79037_01_25	23165 51131	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|237BEXP|48aASPD|58aBASARM|689DMG|8aBPWR
391	QRZE8	79037_01_25	23435 51131	   	323.82	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|247BEXP|38aASPD|58aBASARM|689DMG|8aBPWR
392	285VC	8446_04_20	23146 13112	   	323.80	ACR|3BASARM|3DMG|3ASPD|2BEXP|2AAC	178ASPD|2RCR|378BASARM|478DMG|56AAC|78BPWR|9aBEXP
393	U6KSN	88693_12_28	62263 11153	   	323.80	ACR|3BASARM|3DMG|3ASPD|2BEXP|2AAC	18aASPD|2RCR|3aBEXP|48aDMG|568BASARM|79AAC|8aBPWR
394	7BRO6	23131_01_07	56313 42313	   	323.77	ACR|3BASARM|3ASPD|3VULN|1DMG|1AART|1BEXP|1CDMG	1RCR|289ASPD|389BASARM|4AART|5CDMG|6DMG|789VULN|89BPWR|aBEXP
395	JB5HR	57519_08_17	42431 42231	   	323.67	ACR|3BASARM|3DMG|3ASPD|3BEXP|1SELL	1RCR|2SELL|39aDMG|47aASPD|569BEXP|89aBASARM|9aBPWR
396	13G8T	5155_09_10	43222 26351	   	323.67	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP|1SELL	1RCR|289BASARM|3SELL|45AART|689ASPD|789DMG|89BPWR|aBEXP
397	2TUBJ	10398_09_09	11325 11625	   	323.67	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP|1SELL	1RCR|2SELL|36AART|489ASPD|589BASARM|789DMG|89BPWR|aBEXP
398	BLNPU	35500_09_23	13136 15143	   	323.67	ACR|3BASARM|3DMG|3ASPD|3BEXP|1SELL	1RCR|257DMG|38aBEXP|47aASPD|67aBASARM|7aBPWR|9SELL
399	BLNPU	35500_09_23	12136 15143	   	323.67	ACR|3BASARM|3DMG|3ASPD|3BEXP|1SELL	1RCR|27aASPD|38aBEXP|457DMG|67aBASARM|7aBPWR|9SELL
400	ZZ2R9	1977_12_31	23111 35333	   	323.61	ACR|3BASARM|3DMG|3ASPD|2BEXP|3CDMG|1SELL	179CDMG|29aDMG|37BEXP|4RCR|5SELL|67aBASARM|79aBPWR|89aASPD
401	JTEIN	59159_10_26	24212 46222	   	323.51	ACR|3BASARM|3DMG|3BEXP|2ASPD	1RCR|2AAC|378BEXP|49ASPD|589DMG|689BASARM|89BPWR|aVULN
402	6TQMN	21872_01_24	31236 43314	   	323.51	ACR|3BASARM|3ASPD|3BEXP|2DMG	1RCR|2AAC|378BEXP|49DMG|579BASARM|679ASPD|79BPWR|aVULN
403	RCO1R	80628_06_08	11131 11635	   	323.51	ACR|3BASARM|3ASPD|3BEXP|2DMG	1RCR|28aBASARM|3VULN|458BEXP|6AAC|78aASPD|8aBPWR|9aDMG
404	6J1T8	20905_05_22	13334 25324	   	323.51	ACR|3BASARM|3DMG|3BEXP|2ASPD	1RCR|279BASARM|379DMG|4VULN|5aASPD|679BEXP|79BPWR|8AAC
